# Time FM_tx_0 FM_ty_0 FM_tz_0 FM_rz_0 FM_tx_1 FM_ty_1 FM_tz_1 FM_rz_1 FM_tx_2 FM_ty_2 FM_tz_2 FM_rz_2 FM_tx_3 FM_ty_3 FM_tz_3 FM_rz_3 FM_tx_4 FM_ty_4 FM_tz_4 FM_rz_4 FM_tx_5 FM_ty_5 FM_tz_5 FM_rz_5 FM_tx_6 FM_ty_6 FM_tz_6 FM_rz_6 FM_tx_7 FM_ty_7 FM_tz_7 FM_rz_7 FM_tx_8 FM_ty_8 FM_tz_8 FM_rz_8 FM_tx_9 FM_ty_9 FM_tz_9 FM_rz_9 FM_tx_10 FM_ty_10 FM_tz_10 FM_rz_10 FM_tx_11 FM_ty_11 FM_tz_11 FM_rz_11 FM_tx_12 FM_ty_12 FM_tz_12 FM_rz_12 FM_tx_13 FM_ty_13 FM_tz_13 FM_rz_13 FM_tx_14 FM_ty_14 FM_tz_14 FM_rz_14 FM_tx_15 FM_ty_15 FM_tz_15 FM_rz_15 FM_tx_16 FM_ty_16 FM_tz_16 FM_rz_16 FM_tx_17 FM_ty_17 FM_tz_17 FM_rz_17 FM_tx_18 FM_ty_18 FM_tz_18 FM_rz_18 FM_tx_19 FM_ty_19 FM_tz_19 FM_rz_19 FM_tx_20 FM_ty_20 FM_tz_20 FM_rz_20 FM_tx_21 FM_ty_21 FM_tz_21 FM_rz_21 FM_tx_22 FM_ty_22 FM_tz_22 FM_rz_22 FM_tx_23 FM_ty_23 FM_tz_23 FM_rz_23 FM_tx_24 FM_ty_24 FM_tz_24 FM_rz_24 FM_tx_25 FM_ty_25 FM_tz_25 FM_rz_25 FM_tx_26 FM_ty_26 FM_tz_26 FM_rz_26 FM_tx_27 FM_ty_27 FM_tz_27 FM_rz_27 FM_tx_28 FM_ty_28 FM_tz_28 FM_rz_28 FM_tx_29 FM_ty_29 FM_tz_29 FM_rz_29 FM_tx_30 FM_ty_30 FM_tz_30 FM_rz_30 FM_tx_31 FM_ty_31 FM_tz_31 FM_rz_31 FM_tx_32 FM_ty_32 FM_tz_32 FM_rz_32 FM_tx_33 FM_ty_33 FM_tz_33 FM_rz_33 FM_tx_34 FM_ty_34 FM_tz_34 FM_rz_34 FM_tx_35 FM_ty_35 FM_tz_35 FM_rz_35 FM_tx_36 FM_ty_36 FM_tz_36 FM_rz_36 FM_tx_37 FM_ty_37 FM_tz_37 FM_rz_37 FM_tx_38 FM_ty_38 FM_tz_38 FM_rz_38 FM_tx_39 FM_ty_39 FM_tz_39 FM_rz_39 FM_tx_40 FM_ty_40 FM_tz_40 FM_rz_40 FM_tx_41 FM_ty_41 FM_tz_41 FM_rz_41 FM_tx_42 FM_ty_42 FM_tz_42 FM_rz_42 FM_tx_43 FM_ty_43 FM_tz_43 FM_rz_43 FM_tx_44 FM_ty_44 FM_tz_44 FM_rz_44 FM_tx_45 FM_ty_45 FM_tz_45 FM_rz_45 FM_tx_46 FM_ty_46 FM_tz_46 FM_rz_46 FM_tx_47 FM_ty_47 FM_tz_47 FM_rz_47 FM_tx_48 FM_ty_48 FM_tz_48 FM_rz_48 FM_tx_49 FM_ty_49 FM_tz_49 FM_rz_49 FM_tx_50 FM_ty_50 FM_tz_50 FM_rz_50 FM_tx_51 FM_ty_51 FM_tz_51 FM_rz_51 FM_tx_52 FM_ty_52 FM_tz_52 FM_rz_52 FM_tx_53 FM_ty_53 FM_tz_53 FM_rz_53 FM_tx_54 FM_ty_54 FM_tz_54 FM_rz_54 FM_tx_55 FM_ty_55 FM_tz_55 FM_rz_55 FM_tx_56 FM_ty_56 FM_tz_56 FM_rz_56
53.400000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 351.447459 350.204877 1.000000 -2.512713 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000
53.500000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 350.249977 349.333828 1.000000 -5.158081 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000
53.600000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 361.858411 373.631829 1.000000 -5.158081 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000
53.700000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000
53.800000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000
53.900000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000
54.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000
54.100000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000
54.200000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000
54.300000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000 0.000000 0.000000 -100.000000 0.000000
